,Scientific_name,English_name,Recording_ID,Library,Country,Locality,Latitude,Longitude,Date,Recordist,URL
1063,Amazilia tzacatl,Rufous-tailed Hummingbird,387716,Xeno-Canto,Ecuador,"Mashpi Road, Pichincha",0.1612,-78.8492,24/09/17,Jerome Fischer,https://www.xeno-canto.org/387716
1064,Amazilia tzacatl,Rufous-tailed Hummingbird,395409,Xeno-Canto,Ecuador,Milpe Garden,0.1431,-79.1334,31/10/17,Guy Kirwan,https://www.xeno-canto.org/395409
1065,Amazilia tzacatl,Rufous-tailed Hummingbird,400099,Xeno-Canto,Mexico,"San Juan Bautista Valle Nacional, San Juan Bautista Valle Nacional, Oaxaca",17.7656,-96.3387,20/12/17,Dan Lane,https://www.xeno-canto.org/400099
1066,Amazilia tzacatl,Rufous-tailed Hummingbird,400104,Xeno-Canto,Mexico,"San Juan Bautista Valle Nacional, San Juan Bautista Valle Nacional, Oaxaca",17.7656,-96.3387,20/12/17,Dan Lane,https://www.xeno-canto.org/400104
1067,Amazilia tzacatl,Rufous-tailed Hummingbird,367725,Xeno-Canto,Nicaragua,"Reserva El Jaguar, Jinotega",13237,-86.0546,6/03/17,Nick Komar,https://www.xeno-canto.org/367725
1068,Amazilia tzacatl,Rufous-tailed Hummingbird,368087,Xeno-Canto,Nicaragua,Departamento de Jinotega,13238,-86056,8/03/17,Nick Komar,https://www.xeno-canto.org/368087
1069,Amazilia tzacatl,Rufous-tailed Hummingbird,361683,Xeno-Canto,Panama,Cerro Jefe,9.2423,-79.4011,21/12/16,Hans Matheve,https://www.xeno-canto.org/361683
1070,Amazilia tzacatl,Rufous-tailed Hummingbird,376327,Xeno-Canto,Panama,"Torti, San Francisco Nature Reserve, Panama",8939,-78465,14/05/17,Kent Livezey,https://www.xeno-canto.org/376327
1071,Amazilia tzacatl,Rufous-tailed Hummingbird,411438,Xeno-Canto,Panama,"Old Gamboa Road, Panama Province",9.0617,-79.6498,8/11/17,Kent Livezey,https://www.xeno-canto.org/411438
1072,Amazilia versicolor,NA,BRL0155,British Library,Brazil,"Longitude 45 30' W, Latitude 23 40' S",NA,NA,11/29/1983,NA,NA
1073,Amazilia versicolor,NA,FLMNH15922,FLMNH,Brazil,"Sudeste (Região), São Paulo (Estado)",NA,NA,29/12/84,Edwin O. Willis,NA
1074,Amazilia versicolor,Versicolored Emerald,ML135671,Macaulay Library,Argentina,"Misiones,,Reserva Forestal San Jorge",-25.7833333,-54.2166667,24/09/04,"Areta, Juan I",https://macaulaylibrary.org/asset/135671
1075,Amazilia versicolor,Versicolored Emerald,ML109989,Macaulay Library,Brazil,"Mato Grosso,,Cristalino Ecological Institute; Trilha da Serra",-9.597616,-55.931279,12/06/01,"Medler, Matthew D",https://macaulaylibrary.org/asset/109989
1076,Amazilia versicolor,Versicolored Emerald,ML110058,Macaulay Library,Brazil,"Mato Grosso,,Cristalino Ecological Institute; Trilha da Serra",-9.597616,-55.931279,18/06/01,"Medler, Matthew D",https://macaulaylibrary.org/asset/110058
1077,Amazilia versicolor,Versicolored Emerald,ML126747,Macaulay Library,Brazil,"Pará,,Floresta Nacional de Carajas; Aguas Claras Road (clearing at beginning of road)",-6.1565833,-50.3438333,15/08/05,"Marantz, Curtis A",https://macaulaylibrary.org/asset/126747
1078,Amazilia versicolor,Versicolored Emerald,ML127500,Macaulay Library,Brazil,"Amazonas,,Rio Taruma, Amazon EcoPark",-3.0013889,-60.1216667,30/10/00,"Marantz, Curtis A",https://macaulaylibrary.org/asset/127500
1079,Amazilia versicolor,Versicolored Emerald,ML174398,Macaulay Library,Brazil,"Paraná,,Área de ProteÁ§Á£o Ambiental Mananciais da Serra",-25.4833333,-48.9833333,10/10/14,"Manica, Lilian",https://macaulaylibrary.org/asset/174398
1080,Amazilia versicolor,Versicolored Emerald,ML515281,Macaulay Library,Brazil,"Paraná,,15.0 km S of Londrina",-23.4501759,-51.2544823,28/08/14,"Rosa, Gabriel",https://macaulaylibrary.org/asset/515281
1081,Amazilia versicolor,Versicolored Emerald,ML145176,Macaulay Library,Guyana,",,NE flank Kusad Mountain",2.8166667,-59.8166667,4/11/00,"Robbins, Mark B",https://macaulaylibrary.org/asset/145176
1082,Amazilia versicolor,Versicolored Emerald,ML54480,Macaulay Library,Paraguay,"Caazapá,,7.5 km E of San Carlos, Cordillera de CaaguazÁº",-26.1166667,-55.7333333,8/11/95,"Robbins, Mark B",https://macaulaylibrary.org/asset/54480
1083,Amazilia versicolor,Versicolored Emerald,ML68136,Macaulay Library,Venezuela,"Amazonas,,SE of Pto Ayacucho (Rd. to Gavilan)",5.67,-67.58,27/01/94,"Coopmans, Paul",https://macaulaylibrary.org/asset/68136
1084,Amazilia versicolor,Versicolored Emerald,ML83830,Macaulay Library,Venezuela,",,10.0 km W of Guasipati",7.47,-61.9,5/07/93,"Hilty, Steven L",https://macaulaylibrary.org/asset/83830
1085,Amazilia versicolor,Versicolored Emerald,60398,Xeno-Canto,Argentina,"Puerto Iguazu-Cabanas del Bosque, Misiones",NA,NA,2/09/03,Miguel Castelino,http://www.xeno-canto.org/60398
1086,Amazilia versicolor,Versicolored Emerald,1313,Xeno-Canto,Brazil,"Boraceia Biological Station, SP state",-23.6334,-45.8667,2003-00-00,Guilherme R R Brito,http://www.xeno-canto.org/1313
1087,Amazilia versicolor,Versicolored Emerald,4858,Xeno-Canto,Brazil,"Parque Estadual Intervales, SP",-24.2759,-48.4181,10/12/05,Bob Planqué,http://www.xeno-canto.org/4858
1088,Amazilia versicolor,Versicolored Emerald,8137,Xeno-Canto,Brazil,"Parque Dois Irmãos, Recife, Pernambuco",-8.0539,-34.8809,28/10/06,Glauco Alves Pereira,http://www.xeno-canto.org/8137
1089,Amazilia versicolor,Versicolored Emerald,10634,Xeno-Canto,Brazil,"Serra do Prata, Sambaqui Rd, S of Morretes, e Paraná",-25.7062,-48.7534,15/12/98,Rolf A. de By,http://www.xeno-canto.org/10634
1090,Amazilia versicolor,Versicolored Emerald,41866,Xeno-Canto,Brazil,"Agrião, Parque Nacional da Serra do Itajaí, Presidente Nereu, Santa Catarina",-27.1737,-49.2151,12/10/09,Adrian Eisen Rupp,http://www.xeno-canto.org/41866
1091,Amazilia versicolor,Versicolored Emerald,43412,Xeno-Canto,Brazil,"RPPN Prima Luna, Nova Trento, Santa Catarina",-27.258,-49.02,21/12/09,Evair Legal,http://www.xeno-canto.org/43412
1092,Amazilia versicolor,Versicolored Emerald,67586,Xeno-Canto,Brazil,"Mato Grosso; Rio Cristalino, near Cristalino Jungle Lodge, Secret Garden",-9.6,-55.93,28/04/04,Frank Lambert,http://www.xeno-canto.org/67586
1093,Amazilia versicolor,Versicolored Emerald,70860,Xeno-Canto,Brazil,"Cantareira park entrance, Sao Paulo state",-23.407,-46.5881,17/10/07,Daniel Lane,http://www.xeno-canto.org/70860
1094,Amazilia versicolor,Versicolored Emerald,84858,Xeno-Canto,Brazil,"Ubatuba, SP. Corcovado",-23.4727,-45.1892,6/12/97,Jeremy Minns,http://www.xeno-canto.org/84858
1095,Amazilia versicolor,Versicolored Emerald,84859,Xeno-Canto,Brazil,Intervales State Park. Carmo road,-24.2834,-48.4334,28/10/03,Jeremy Minns,http://www.xeno-canto.org/84859
1096,Amazilia versicolor,Versicolored Emerald,173956,Xeno-Canto,Brazil,"Vidal Ramos, Santa Catarina",-27.3544,-49.3456,6/10/11,Douglas Meyer,http://www.xeno-canto.org/173956
1097,Amazilia versicolor,Versicolored Emerald,185677,Xeno-Canto,Brazil,"São Miguel Arcanjo, São Paulo",-24.0557,-47.9947,23/12/11,Fernando Igor de Godoy,http://www.xeno-canto.org/185677
1098,Amazilia versicolor,Versicolored Emerald,218328,Xeno-Canto,Brazil,"Itatiaia National Park, Rio de Janeiro",-22.41666667,-44.58333333,29/07/04,Peter Boesman,http://www.xeno-canto.org/218328
1099,Amazilia versicolor,Versicolored Emerald,305310,Xeno-Canto,Brazil,"Parauapebas, Parauapebas, Pará",-6.0313,-50.0895,17/07/15,Rodrigo Dela Rosa,http://www.xeno-canto.org/305310
1100,Amazilia versicolor,Versicolored Emerald,306598,Xeno-Canto,Brazil,"Museu de Biologia Professor Mello Leitão, Santa Teresa, Espírito Santo",-19.9357,-40.5997,6/10/15,Amanda Monte,http://www.xeno-canto.org/306598
1101,Amazilia versicolor,Versicolored Emerald,106247,Xeno-Canto,Colombia,San Jose de Guaviare - Departamento del Guaviare,2.667,-72.615,28/06/12,Oswaldo Cortes,http://www.xeno-canto.org/106247
1102,Amazilia versicolor,Versicolored Emerald,116092,Xeno-Canto,Colombia,"Cumaribo, Vichada",5.1304,-68.3063,10/10/08,Oswaldo Cortes,http://www.xeno-canto.org/116092
1103,Amazilia versicolor,Versicolored Emerald,142316,Xeno-Canto,Colombia,"San José del Guaviare, Guaviare",2.5193,-72.6276,30/06/13,Manuel Sanchez,http://www.xeno-canto.org/142316
1104,Amazilia versicolor,Versicolored Emerald,14721,Xeno-Canto,Paraguay,"PROCOSARA, PN San Rafael",-26.48333,-55.71667,18/06/07,Alberto Esquivel,http://www.xeno-canto.org/14721
1105,Amazilia versicolor,Versicolored Emerald,15365,Xeno-Canto,Paraguay,"Aguará Ñu, Canindeyú",-24.1167,-55.4334,13/08/97,Juan Mazar Barnett,http://www.xeno-canto.org/15365
1106,Amazilia versicolor,Versicolored Emerald,343065,Xeno-Canto,Brazil,"Joinville, Santa Catarina",-26.3182,-48.8969,26/09/16,Guilherme Willrich,https://www.xeno-canto.org/343065
1107,Amazilia versicolor,Versicolored Emerald,357008,Xeno-Canto,Brazil,"Horto Florestal , Ubatuba, São Paulo",-23.4146,-45.1117,30/12/16,Henry Miller Carneiro Alexandre,https://www.xeno-canto.org/357008
1108,Amazilia violiceps,NA,BLB27691,Borror,United States,"Vicinity of stone wall and old fence at ""tiny orchard"", Guadalupe Canyon, Douglas (E of), Cochise, Arizona, USA",31.3431,-109.089,6/08/92,"Russell, S. M. (Stephen M.)",http://osuc.osu.edu/blbmp3s/BLB27691.mp3
1109,Amazilia violiceps,NA,BLB27694,Borror,United States,"About 50 meters below creek crossing, north side of road, Guadalupe Canyon, Douglas (E of), Cochise, Arizona, USA",31.3431,-109.089,7/08/92,"Russell, S. M. (Stephen M.)",http://osuc.osu.edu/blbmp3s/BLB27694.mp3
1110,Amazilia violiceps,NA,BLB27695,Borror,United States,"About 50 meters below creek crossing 35-40 meters west on road on north side, Guadalupe Canyon, Douglas (E of), Cochise, Arizona, USA",31.3431,-109.089,7/08/92,"Russell, S. M. (Stephen M.)",http://osuc.osu.edu/blbmp3s/BLB27695.mp3
1111,Amazilia violiceps,Violet-crowned Hummingbird,ML6111,Macaulay Library,Mexico,"Sinaloa,,24.0 km NW of Rosario",NA,NA,25/06/57,"Davis, L. Irby ; Kincaid, Edgar B",https://macaulaylibrary.org/asset/6111
1112,Amazilia violiceps,Violet-crowned Hummingbird,33721,Xeno-Canto,Mexico,"Mesa Palenque, Guanajuato",21.0171,-101.2641,16/12/03,Sandra Gallo-Corona,http://www.xeno-canto.org/33721
1113,Amazilia violiceps,Violet-crowned Hummingbird,133184,Xeno-Canto,Mexico,Sonora,27.0396,-108.7537,17/12/12,Micah Riegner,http://www.xeno-canto.org/133184
1114,Amazilia violiceps,Violet-crowned Hummingbird,181092,Xeno-Canto,Mexico,"Universidad Michoacana university campus, Morelia",19.689,-101.206,25/07/12,Elvis Herrera Rodríguez,http://www.xeno-canto.org/181092
1115,Amazilia violiceps,Violet-crowned Hummingbird,197075,Xeno-Canto,Mexico,Parque Estatal Cerro Punhuato,19.699,-101.135,1/05/12,Elvis Herrera Rodríguez,http://www.xeno-canto.org/197075
1116,Amazilia violiceps,Violet-crowned Hummingbird,233988,Xeno-Canto,Mexico,Parque Estatal Cerro Punhuato,19.699,-101.135,12/07/12,Elvis Herrera Rodríguez,http://www.xeno-canto.org/233988
1117,Amazilia violiceps,Violet-crowned Hummingbird,236717,Xeno-Canto,Mexico,"El Pedregal Nature Lodge, Álamos, Sonora",27.0165,-108.9464,2/04/15,Scott Olmstead,http://www.xeno-canto.org/236717
1118,Amazilia violiceps,Violet-crowned Hummingbird,269812,Xeno-Canto,Mexico,"Santa María Ahuacatitlán, Cuernavaca, Morelos",18.9897,-99.2546,22/08/15,Jorge Daniel Ruiz Contreras,http://www.xeno-canto.org/269812
1119,Amazilia violiceps,Violet-crowned Hummingbird,296788,Xeno-Canto,Mexico,"Santa María Ahuacatitlán, Cuernavaca, Morelos",18.9897,-99.2546,13/09/15,Jorge Daniel Ruiz Contreras,http://www.xeno-canto.org/296788
1120,Amazilia violiceps,Violet-crowned Hummingbird,296958,Xeno-Canto,Mexico,"Santa María Ahuacatitlán, Cuernavaca, Morelos",18.9897,-99.2546,23/08/15,Jorge Daniel Ruiz Contreras,http://www.xeno-canto.org/296958
1121,Amazilia violiceps,Violet-crowned Hummingbird,298948,Xeno-Canto,Mexico,"El Pedregal Nature Lodge, Álamos, Sonora",27.0165,-108.9464,17/12/15,Michael Lester,http://www.xeno-canto.org/298948
1122,Amazilia violiceps,Violet-crowned Hummingbird,302606,Xeno-Canto,Mexico,"El Pedregal Nature Lodge, Álamos, Sonora",27.0165,-108.9464,13/12/13,Lauren Harter,http://www.xeno-canto.org/302606
1123,Amazilia violiceps,Violet-crowned Hummingbird,41109,Xeno-Canto,United States,"3919 N Vine Ave, Tucson, Arizona",32.2784,-110.9509,27/11/09,Richard C. Hoyer,http://www.xeno-canto.org/41109
1124,Amazilia violiceps,Violet-crowned Hummingbird,71377,Xeno-Canto,United States,"3919 N Vine Ave, Tucson, Arizona",32.2784,-110.9509,7/02/11,Richard C. Hoyer,http://www.xeno-canto.org/71377
1125,Amazilia violiceps,Violet-crowned Hummingbird,113493,Xeno-Canto,United States,"SW Patagonia, Arizona",31.5,-110.818,25/08/12,Dan Lane,http://www.xeno-canto.org/113493
1126,Amazilia violiceps,Violet-crowned Hummingbird,133598,Xeno-Canto,United States,"Portal, Arizona",31.906,-109.1543,3/09/10,Richard E. Webster,http://www.xeno-canto.org/133598
1127,Amazilia violiceps,Violet-crowned Hummingbird,133601,Xeno-Canto,United States,"Portal, Arizona",31.906,-109.1543,3/08/09,Richard E. Webster,http://www.xeno-canto.org/133601
1128,Amazilia violiceps,Violet-crowned Hummingbird,232643,Xeno-Canto,United States,"bird feeders, Patagonia, Santa Cruz County, Arizona",31.5392,-110.7604,9/02/12,Paul Marvin,http://www.xeno-canto.org/232643
1129,Amazilia violiceps,Violet-crowned Hummingbird,232644,Xeno-Canto,United States,"bird feeders, Patagonia, Santa Cruz County, Arizona",31.5392,-110.7604,9/02/12,Paul Marvin,http://www.xeno-canto.org/232644
1130,Amazilia violiceps,Violet-crowned Hummingbird,232645,Xeno-Canto,United States,"bird feeders, Patagonia, Santa Cruz County, Arizona",31.5392,-110.7604,9/02/12,Paul Marvin,http://www.xeno-canto.org/232645
1131,Amazilia violiceps,Violet-crowned Hummingbird,400833,Xeno-Canto,Mexico,"Alamos, Sonora",27.0149,-108.9351,18/12/14,Richard E. Webster,https://www.xeno-canto.org/400833
1132,Amazilia violiceps,Violet-crowned Hummingbird,400834,Xeno-Canto,Mexico,"Alamos, Sonora",27.0149,-108.9351,18/12/14,Richard E. Webster,https://www.xeno-canto.org/400834
1133,Amazilia violiceps,Violet-crowned Hummingbird,400835,Xeno-Canto,Mexico,"Alamos, Sonora",27.0149,-108.9351,13/12/14,Richard E. Webster,https://www.xeno-canto.org/400835
1134,Amazilia violiceps,Violet-crowned Hummingbird,400836,Xeno-Canto,Mexico,"Alamos, Sonora",27.0149,-108.9351,21/12/14,Richard E. Webster,https://www.xeno-canto.org/400836
1135,Amazilia violiceps,Violet-crowned Hummingbird,400837,Xeno-Canto,Mexico,"Alamos, Sonora",27.0149,-108.9351,22/12/14,Richard E. Webster,https://www.xeno-canto.org/400837
1136,Amazilia violiceps,Violet-crowned Hummingbird,400838,Xeno-Canto,Mexico,"Alamos, Sonora",27.0149,-108.9351,22/12/14,Richard E. Webster,https://www.xeno-canto.org/400838
1137,Amazilia violiceps,Violet-crowned Hummingbird,400839,Xeno-Canto,Mexico,"Alamos, Sonora",27.0149,-108.9351,18/12/14,Richard E. Webster,https://www.xeno-canto.org/400839
1138,Amazilia violiceps,Violet-crowned Hummingbird,400841,Xeno-Canto,Mexico,"Alamos, Sonora",27.0149,-108.9351,19/12/14,Richard E. Webster,https://www.xeno-canto.org/400841
1139,Amazilia violiceps,Violet-crowned Hummingbird,400842,Xeno-Canto,Mexico,"Alamos, Sonora",27.0149,-108.9351,19/12/14,Richard E. Webster,https://www.xeno-canto.org/400842
1140,Amazilia violiceps,Violet-crowned Hummingbird,400843,Xeno-Canto,Mexico,"Alamos, Sonora",27.0149,-108.9351,22/12/14,Richard E. Webster,https://www.xeno-canto.org/400843
1141,Amazilia violiceps,Violet-crowned Hummingbird,400844,Xeno-Canto,Mexico,"Alamos, Sonora",27.0149,-108.9351,22/12/14,Richard E. Webster,https://www.xeno-canto.org/400844
1142,Amazilia violiceps,Violet-crowned Hummingbird,400845,Xeno-Canto,Mexico,"Alamos, Sonora",27.0149,-108.9351,19/12/14,Richard E. Webster,https://www.xeno-canto.org/400845
1143,Amazilia violiceps,Violet-crowned Hummingbird,400846,Xeno-Canto,Mexico,"Alamos, Sonora",27.0149,-108.9351,22/12/14,Richard E. Webster,https://www.xeno-canto.org/400846
1144,Amazilia violiceps,Violet-crowned Hummingbird,400847,Xeno-Canto,Mexico,"Alamos, Sonora",27.0149,-108.9351,22/12/14,Richard E. Webster,https://www.xeno-canto.org/400847
1145,Amazilia violiceps,Violet-crowned Hummingbird,400849,Xeno-Canto,Mexico,"Alamos, Sonora",27.0149,-108.9351,18/12/14,Richard E. Webster,https://www.xeno-canto.org/400849
1146,Amazilia violiceps,Violet-crowned Hummingbird,400850,Xeno-Canto,Mexico,"Alamos, Sonora",27.0149,-108.9351,22/12/14,Richard E. Webster,https://www.xeno-canto.org/400850
1147,Amazilia violiceps,Violet-crowned Hummingbird,400851,Xeno-Canto,Mexico,"Alamos, Sonora",27.0149,-108.9351,22/12/14,Richard E. Webster,https://www.xeno-canto.org/400851
1148,Amazilia violiceps,Violet-crowned Hummingbird,71041,Xeno-Canto,United States,"3919 N Vine Ave, Tucson, Arizona",32.2784,-110.9509,3/02/11,Richard C. Hoyer,https://www.xeno-canto.org/71041
1149,Amazilia viridicauda,Green-and-white Hummingbird,ML190541,Macaulay Library,Peru,"Cuzco [Cusco],,Aguas Calientes, Rio Urubamba",-13.157084,-72.5231552,23/08/96,"Lane, Daniel F",https://macaulaylibrary.org/asset/190541
1150,Amazilia viridicauda,Green-and-white Hummingbird,ML190543,Macaulay Library,Peru,"Cuzco [Cusco],,Aguas Calientes, Rio Urubamba",-13.157084,-72.5231552,23/08/96,"Lane, Daniel F",https://macaulaylibrary.org/asset/190543
1151,Amazilia viridicauda,Green-and-white Hummingbird,ML40076,Macaulay Library,Peru,"Pasco,,Playa Pampa, on Pozuzo-Panao trail",-10,-75.6666667,27/06/85,"Schulenberg, Thomas S",https://macaulaylibrary.org/asset/40076
1152,Amazilia viridicauda,Green-and-white Hummingbird,ML40116,Macaulay Library,Peru,"Pasco,,Playa Pampa, on Pozuzo-Panao trail",-10,-75.6666667,4/07/85,"Schulenberg, Thomas S",https://macaulaylibrary.org/asset/40116
1153,Amazilia viridicauda,Green-and-white Hummingbird,ML81601,Macaulay Library,Peru,"Cuzco [Cusco],,Machu Picchu",-13.17,-72.55,8/08/86,"Donahue, Paul K",https://macaulaylibrary.org/asset/81601
1154,Amazilia viridicauda,Green-and-white Hummingbird,ML82272,Macaulay Library,Peru,"Cuzco [Cusco],,Machu Picchu",-13.17,-72.55,11/08/87,"Donahue, Paul K",https://macaulaylibrary.org/asset/82272
1155,Amazilia viridicauda,Green-and-white Hummingbird,31095,Xeno-Canto,Peru,"below Alfamayo, Cusco",-13.0598,-72.4206,11/03/09,David Geale,http://www.xeno-canto.org/31095
1156,Amazilia viridicauda,Green-and-white Hummingbird,36113,Xeno-Canto,Peru,"Machu Picchu, Cuzco",-13.167,-72.5,6/12/08,Fabrice Schmitt,http://www.xeno-canto.org/36113
1157,Amazilia viridicauda,Green-and-white Hummingbird,90605,Xeno-Canto,Peru,"Aguas Calientes, Cuzco",-13.152,-72.535,17/11/11,Glauco Kohler,http://www.xeno-canto.org/90605
1158,Amazilia viridicauda,Green-and-white Hummingbird,91952,Xeno-Canto,Peru,"Machu Picchu, Cuzco",-13.167,-72.5,6/11/11,Marcelo Villegas,http://www.xeno-canto.org/91952
1159,Amazilia viridicauda,Green-and-white Hummingbird,93264,Xeno-Canto,Peru,"Aguas Calientes, Cusco dept.",-13.1534,-72.5245,23/08/96,Daniel Lane,http://www.xeno-canto.org/93264
1160,Amazilia viridicauda,Green-and-white Hummingbird,93265,Xeno-Canto,Peru,"Aguas Calientes, Cusco dept.",-13.1534,-72.5245,23/08/96,Daniel Lane,http://www.xeno-canto.org/93265
1161,Amazilia viridicauda,Green-and-white Hummingbird,93266,Xeno-Canto,Peru,"Aguas Calientes, Cusco dept.",-13.1534,-72.5245,10/08/05,Daniel Lane,http://www.xeno-canto.org/93266
1162,Amazilia viridicauda,Green-and-white Hummingbird,93267,Xeno-Canto,Peru,"Aguas Calientes, Cusco dept.",-13.1534,-72.5245,10/08/05,Daniel Lane,http://www.xeno-canto.org/93267
1163,Amazilia viridicauda,Green-and-white Hummingbird,93268,Xeno-Canto,Peru,"Aguas Calientes, Cusco dept.",-13.1534,-72.5245,10/08/05,Daniel Lane,http://www.xeno-canto.org/93268
1164,Amazilia viridicauda,Green-and-white Hummingbird,93270,Xeno-Canto,Peru,"Aguas Calientes, Cusco dept.",-13.1534,-72.5245,28/06/11,Daniel Lane,http://www.xeno-canto.org/93270
1165,Amazilia viridicauda,Green-and-white Hummingbird,93271,Xeno-Canto,Peru,"Aguas Calientes, Cusco dept.",-13.1534,-72.5245,28/06/11,Daniel Lane,http://www.xeno-canto.org/93271
1166,Amazilia viridicauda,Green-and-white Hummingbird,93272,Xeno-Canto,Peru,"Aguas Calientes, Cusco dept.",-13.1534,-72.5245,28/06/11,Daniel Lane,http://www.xeno-canto.org/93272
1167,Amazilia viridicauda,Green-and-white Hummingbird,93273,Xeno-Canto,Peru,"Aguas Calientes, Cusco dept.",-13.1534,-72.5245,28/06/11,Daniel Lane,http://www.xeno-canto.org/93273
1168,Amazilia viridicauda,Green-and-white Hummingbird,114386,Xeno-Canto,Peru,"Santuario Historico Machu Picchu, Urubamba, Cusco",-13.1538,-72.5477,4/12/12,John van Dort,http://www.xeno-canto.org/114386
1169,Amazilia viridicauda,Green-and-white Hummingbird,203204,Xeno-Canto,Peru,"Santuario Historico Machu Picchu, Urubamba, Cuzco",-13.1643,-72.5426,22/10/14,Arnold Wijker,http://www.xeno-canto.org/203204
1170,Amazilia viridicauda,Green-and-white Hummingbird,296541,Xeno-Canto,Peru,"Santuario Historico Machu Picchu, Urubamba, Cuzco",-13.1661,-72.5403,18/05/15,Ross Gallardy,http://www.xeno-canto.org/296541
1171,Amazilia viridicauda,Green-and-white Hummingbird,389761,Xeno-Canto,Peru,"Inca Trail, Urubamba Valley",-13.2608,-72.4507,18/12/16,Dries Van de Loock,https://www.xeno-canto.org/389761
1172,Amazilia viridicauda,Green-and-white Hummingbird,389762,Xeno-Canto,Peru,"Inca Trail, Urubamba Valley",-13.2608,-72.4507,18/12/16,Dries Van de Loock,https://www.xeno-canto.org/389762
